playerId,name,DBNOs,assists,boosts,kills,killStreaks,headshotKills,roadKills,teamKills,longestKill,damageDealt,heals,revives,deathType,rideDistance,swimDistance,walkDistance,timeSurvived,weaponsAcquired,killPlace,winPlace,match_id,roster_id,roster_members,roster_rank,roster_won
account.fb68678532f54ba99bdfd3d53e16f427,9sinzzang,1,0,0,0,0,0,0,0,0.0,100.00001,0,0,byplayer,0.0,0.0,21.094725,202.212,3,70,36,5993930d-80c3-44c8-bc02-6a6575a0acf0,ef77885b-c228-4aa7-9c31-153fe159532a,2,36,0
account.88d377363f80457a990ab085cff18fc3,lol1992,0,0,0,0,0,0,0,0,0.0,25.0635,0,0,byplayer,0.0,0.0,184.07729,202.214,1,69,36,5993930d-80c3-44c8-bc02-6a6575a0acf0,ef77885b-c228-4aa7-9c31-153fe159532a,2,36,0
account.cc337807674b4137a0435b069e204482,JEAHEEEE-,0,0,4,0,0,0,0,0,0.0,0.0,7,0,byplayer,830.7874,0.0,1588.9142,1210.766,6,44,6,5993930d-80c3-44c8-bc02-6a6575a0acf0,042a1830-681e-4f9e-a3a5-10c48dc04327,2,6,0
account.86a4f1b040bb4c458af989686ffdb2d7,MassacreKong,3,0,4,6,2,1,0,0,47.190567,553.7798,3,0,byplayer,866.1189,3.4521275,1140.43,1247.801,4,2,6,5993930d-80c3-44c8-bc02-6a6575a0acf0,042a1830-681e-4f9e-a3a5-10c48dc04327,2,6,0
account.8af0c95ea9e14445ba8dec1470274261,Pock8,0,0,4,0,0,0,0,0,0.0,33.221085,5,0,byplayer,0.0,0.0,2781.8862,916.21,6,49,14,5993930d-80c3-44c8-bc02-6a6575a0acf0,1afd6782-1a80-481b-8b5a-95667633057c,2,14,0
account.16ab0b78af3b4143b8ca6fcdd60e3172,kimjaehong2,0,0,4,0,0,0,0,0,0.0,0.0,1,0,byplayer,0.0,0.0,3010.817,916.207,4,50,14,5993930d-80c3-44c8-bc02-6a6575a0acf0,1afd6782-1a80-481b-8b5a-95667633057c,2,14,0
account.a14277a0fb9249b9b3e676aead57e7b5,D_Dory,0,4,3,0,0,0,0,0,0.0,138.16817,2,1,byplayer,0.0,0.0,3708.364,1266.08,2,43,5,5993930d-80c3-44c8-bc02-6a6575a0acf0,d990f45c-d343-4bea-8c79-4e175ea4a441,2,5,0
account.c8839d005d0842b2aaf612826b9bfdf4,sun1002rks,2,1,1,3,2,1,0,0,113.33668,394.6587,2,0,byplayer,0.0,0.0,3979.358,1255.628,3,6,5,5993930d-80c3-44c8-bc02-6a6575a0acf0,d990f45c-d343-4bea-8c79-4e175ea4a441,2,5,0
account.8569aacec8f2464693cdcf568ac40f1f,Mr_1000,0,0,0,0,0,0,0,0,0.0,18.5535,0,0,byplayer,0.0,0.0,183.67775,172.998,4,72,37,5993930d-80c3-44c8-bc02-6a6575a0acf0,4e39af3d-2c30-4eda-b583-9f464b767237,2,37,0
account.ee8baf1cdde24ab8b190e890f0ad4210,kingkong_91,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,32.489788,128.962,4,73,37,5993930d-80c3-44c8-bc02-6a6575a0acf0,4e39af3d-2c30-4eda-b583-9f464b767237,2,37,0
account.d6e934e2ed794f5697c40f2b3d38735c,kisearu,0,0,0,0,0,0,0,0,0.0,59.04,1,0,byplayer,0.0,0.0,272.8468,312.607,2,62,29,5993930d-80c3-44c8-bc02-6a6575a0acf0,3e13daa6-5735-4e91-92d8-4664d7132e1e,2,29,0
account.9353d9a132894c819023056ecba975e7,memorytree,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,35.958466,104.737,1,63,29,5993930d-80c3-44c8-bc02-6a6575a0acf0,3e13daa6-5735-4e91-92d8-4664d7132e1e,2,29,0
account.f7bb32383bd74613a00823e757dff86f,chan1st,2,0,1,3,1,1,0,0,84.12412,263.41998,1,0,byplayer,0.0,0.0,180.96307,218.811,2,12,33,5993930d-80c3-44c8-bc02-6a6575a0acf0,d45c2536-5223-4761-aa33-2f14cab35a6c,2,33,0
account.7d2342be91a442dd94e21d73b19bfeb9,ET1st,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,19.417995,112.648,2,65,33,5993930d-80c3-44c8-bc02-6a6575a0acf0,d45c2536-5223-4761-aa33-2f14cab35a6c,2,33,0
account.fef8f721b4234950ae50198aec3e96dd,karguksu12,1,0,3,3,1,1,0,0,23.838037,271.63025,1,0,byzone,0.0,0.0,2207.2783,1039.087,3,7,9,5993930d-80c3-44c8-bc02-6a6575a0acf0,c3a5934c-d88e-44e6-afa1-8e9b15e5a887,2,9,0
account.78c8c93789d844709470310db5f8393c,nick376934,1,0,4,1,1,0,0,0,123.33091,100.0,2,1,byplayer,0.0,0.0,2381.1243,1056.133,4,27,9,5993930d-80c3-44c8-bc02-6a6575a0acf0,c3a5934c-d88e-44e6-afa1-8e9b15e5a887,2,9,0
account.eceb3f0dd3884b70a1836aa324136433,knowing_Fairries,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,1430.8224,629.884,4,51,15,5993930d-80c3-44c8-bc02-6a6575a0acf0,d2e41296-0702-4bd7-9177-e8cbc4fd288d,2,15,0
account.e0bea9a78b4e49c287a98e5e6e38df92,Sevenlv-333,3,0,2,3,1,1,0,0,97.23198,520.3408,0,0,byplayer,1835.2388,0.0,1797.3693,897.245,8,9,15,5993930d-80c3-44c8-bc02-6a6575a0acf0,d2e41296-0702-4bd7-9177-e8cbc4fd288d,2,15,0
account.0489f7e1eb1043dfa0fa0206d6620cf2,Hans_seven,1,0,1,1,1,1,0,1,83.83754,337.36493,1,0,suicide,981.9786,0.0,2266.8933,1195.128,5,26,8,5993930d-80c3-44c8-bc02-6a6575a0acf0,669ecf7f-62ba-4f3a-a719-473c51020c37,2,8,0
account.7bab85afa25c40b8bea109925ccb3f4d,Muscle_Hwang,1,0,2,1,1,0,0,0,133.82846,165.76677,3,1,byplayer,949.5828,0.0,2049.993,1195.13,4,25,8,5993930d-80c3-44c8-bc02-6a6575a0acf0,669ecf7f-62ba-4f3a-a719-473c51020c37,2,8,0
account.b9464c222a694a65af51d3cba95b2b41,Dar_Bruss,0,0,1,2,1,1,0,0,32.47097,113.81,3,0,byplayer,0.0,0.0,321.83438,322.088,4,21,28,5993930d-80c3-44c8-bc02-6a6575a0acf0,4f44094d-5676-4ec1-a54f-7f16025024f0,2,28,0
account.3e3e8540731249239ec2c1948951ffa5,JusiXdd,0,1,0,0,0,0,0,0,0.0,36.19,0,0,byplayer,0.0,0.0,189.39587,322.086,3,61,28,5993930d-80c3-44c8-bc02-6a6575a0acf0,4f44094d-5676-4ec1-a54f-7f16025024f0,2,28,0
account.7e2560cf45214c58bdb55743c578a168,NuNu_u,0,0,0,0,0,0,0,0,0.0,90.005,0,0,byplayer,0.0,0.0,58.587902,220.274,3,56,22,5993930d-80c3-44c8-bc02-6a6575a0acf0,d7d2eac3-4c63-4928-8da6-7e7a0b2ca388,2,22,0
account.971a57cfb6ed4ab6a4842a000d638b4e,Basement_Jaxx,1,0,2,2,1,1,0,0,39.89457,165.0,1,0,byplayer,0.0,0.0,1110.1167,469.557,3,18,22,5993930d-80c3-44c8-bc02-6a6575a0acf0,d7d2eac3-4c63-4928-8da6-7e7a0b2ca388,2,22,0
account.bf9f6e18ae564f49bb27aeece415b8d8,M24_KR,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,9.700049,67.768,1,86,46,5993930d-80c3-44c8-bc02-6a6575a0acf0,4b3d28b4-e090-461f-b376-4ea474e8d9ae,2,46,0
account.428fd03a588b44479fd3151128889fc5,Psychedelic_KR,0,0,0,0,0,0,0,0,0.0,61.215,0,0,byplayer,0.0,0.0,23.262476,80.584,1,85,46,5993930d-80c3-44c8-bc02-6a6575a0acf0,4b3d28b4-e090-461f-b376-4ea474e8d9ae,2,46,0
account.bc94b2aaa32f48bfbfd9acf592f0aab0,PentiumII-233,0,0,0,0,0,0,0,0,0.0,38.240562,2,0,byplayer,0.0,0.0,602.09607,461.322,3,57,23,5993930d-80c3-44c8-bc02-6a6575a0acf0,956b758f-1004-4c8a-a3b5-54cf77471b54,2,23,0
account.2c6da00891544cb69673ac4bbaf2f4c2,rayleeks,0,0,0,0,0,0,0,0,0.0,0.0,0,1,byplayer,0.0,0.0,702.70435,387.436,4,58,23,5993930d-80c3-44c8-bc02-6a6575a0acf0,956b758f-1004-4c8a-a3b5-54cf77471b54,2,23,0
account.6d0ea76ed45c4bc0bbcc76f8a8e08d96,wonsexy,0,0,0,2,1,1,0,0,7.060794,200.0,0,0,byplayer,0.0,0.0,158.70018,358.473,5,20,26,5993930d-80c3-44c8-bc02-6a6575a0acf0,36416b7c-fe66-4cc5-9710-313f75d0c2b3,2,26,0
account.6c26568b23b04fb9b7e43a5ff6dd4788,SibaDang,1,0,1,1,1,1,0,0,1.0896538,164.19527,0,0,byplayer,0.0,0.0,217.27979,358.475,2,33,26,5993930d-80c3-44c8-bc02-6a6575a0acf0,36416b7c-fe66-4cc5-9710-313f75d0c2b3,2,26,0
account.318745c468484458a962797f4048ee5c,sun_miya,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byzone,0.0,0.0,0.0,572.5,0,88,47,5993930d-80c3-44c8-bc02-6a6575a0acf0,a78fdd0d-ce76-46eb-9587-44a53a7b9a7b,1,47,0
account.dd370201cc654956adc0e114bdf1d132,jihoonobbajjang,0,1,1,1,1,0,0,0,30.849443,375.03455,1,0,byplayer,1404.9978,0.0,693.7938,555.986,3,30,20,5993930d-80c3-44c8-bc02-6a6575a0acf0,2b345a8d-f30d-43e0-813b-571fe26f8e84,2,20,0
account.02eca5b4e30243658cd5d1fbb630c889,yojimin,1,1,2,1,1,0,0,0,3.944438,33.1575,1,0,byplayer,901.127,0.0,925.4704,524.535,3,31,20,5993930d-80c3-44c8-bc02-6a6575a0acf0,2b345a8d-f30d-43e0-813b-571fe26f8e84,2,20,0
account.f9172345498b4ea79cd61b5e122f6aa9,omric3,1,1,0,2,2,0,0,0,8.575668,200.0,0,1,byplayer,0.0,0.0,123.17319,146.492,1,22,40,5993930d-80c3-44c8-bc02-6a6575a0acf0,843878d7-9cc3-4cbb-8315-c0d8073f310a,2,40,0
account.6f9ce2beb9064079a9e361ea439c7792,pur__ple,1,0,0,1,1,0,0,0,12.833529,100.0,0,0,byplayer,0.0,0.0,84.346794,146.495,2,42,40,5993930d-80c3-44c8-bc02-6a6575a0acf0,843878d7-9cc3-4cbb-8315-c0d8073f310a,2,40,0
account.2723976527f74993acb10cd2e5f69e66,F91AAA,0,0,2,0,0,0,0,0,0.0,163.56418,1,0,byplayer,0.0,0.0,655.8295,433.766,4,59,25,5993930d-80c3-44c8-bc02-6a6575a0acf0,d9aa24c5-f2f0-4ffa-8cb7-b4f6d44b4c24,1,25,0
account.352ce198b3fe48aa86276e9b20a77158,raechell0421,1,0,1,1,1,0,0,0,2.8271914,100.0,1,0,byplayer,0.0,0.0,457.81235,311.872,5,34,27,5993930d-80c3-44c8-bc02-6a6575a0acf0,d3bd9589-3dec-493d-89e8-940324dcff93,2,27,0
account.a7570d6f3ab14604bb6f5dc175e4ed36,blue9000jun,0,0,0,0,0,0,0,0,0.0,85.637276,5,0,byplayer,0.0,0.0,282.6131,355.372,2,60,27,5993930d-80c3-44c8-bc02-6a6575a0acf0,d3bd9589-3dec-493d-89e8-940324dcff93,2,27,0
account.7239422b6ee0409cb464c471241b66c3,lhs9758,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,59.0344,164.83,2,71,36,5993930d-80c3-44c8-bc02-6a6575a0acf0,59f489e2-d818-4080-b9ac-65db4f25e1e6,2,19,0
account.b7c52fd6e8f14e5792365c1f473a9144,AsuraBattle,1,0,0,0,0,0,0,0,0.0,100.0,0,0,byplayer,0.0,0.0,78.40888,571.128,3,54,19,5993930d-80c3-44c8-bc02-6a6575a0acf0,59f489e2-d818-4080-b9ac-65db4f25e1e6,2,19,0
account.3ec3d61d200640af848010cf84ebdbbe,Oh_My_Ghost,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,165.68518,156.195,2,88,43,3bedeca4-0fdb-4ae6-b045-c43454f0b324,1078beb1-bc44-413e-bd0f-a0e05d8946e7,2,43,0
account.1693bb9dc4c647c7b35573c85f8dfb97,frost_feet,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,3.2086313,70.86,1,89,43,3bedeca4-0fdb-4ae6-b045-c43454f0b324,1078beb1-bc44-413e-bd0f-a0e05d8946e7,2,43,0
account.944c52a61f4847b3a47e136b86a64784,Joaple,1,1,6,1,1,0,0,0,14.236173,282.92188,1,0,byplayer,0.0,0.0,2077.978,1188.268,9,28,9,3bedeca4-0fdb-4ae6-b045-c43454f0b324,ed83542c-1cdf-43c6-8afa-2447236d3f68,2,9,0
account.b35f594780e941ec86593924489bc86f,NorthSeoul,0,0,4,1,1,0,0,0,11.01305,353.33688,2,0,byplayer,0.0,0.0,2057.696,1188.266,4,29,9,3bedeca4-0fdb-4ae6-b045-c43454f0b324,ed83542c-1cdf-43c6-8afa-2447236d3f68,2,9,0
account.a02a7e47fd6143d389d8e1390daac3d3,AgudwnsA_03,1,0,0,1,1,0,0,0,24.662397,99.99999,0,0,byplayer,0.0,0.0,151.02557,212.73,2,41,39,3bedeca4-0fdb-4ae6-b045-c43454f0b324,1db4f83d-6fa2-4f99-88c0-6b3a44c4dc5e,2,39,0
account.474e33988cd04773bed1f5bd0dd1858f,tenderloin03,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,260.5151,216.13,0,82,39,3bedeca4-0fdb-4ae6-b045-c43454f0b324,1db4f83d-6fa2-4f99-88c0-6b3a44c4dc5e,2,39,0
account.c281f04d33a84311b6e4bd773ca1749e,IIndyy,2,0,7,4,2,0,0,0,33.875134,409.16714,3,0,byplayer,0.0,0.0,3254.556,1363.739,8,4,3,3bedeca4-0fdb-4ae6-b045-c43454f0b324,02b722e8-cca1-404a-916e-81166112edcb,2,3,0
account.bdccfb3e8cc644e79c8d8a7a9c14936d,tmxlagmdgofk,1,1,5,2,2,0,0,0,16.34949,141.98041,1,1,byplayer,0.0,0.0,2957.489,1363.741,5,14,3,3bedeca4-0fdb-4ae6-b045-c43454f0b324,02b722e8-cca1-404a-916e-81166112edcb,2,3,0
account.39d562a291fd445fbc17d65fb4084be4,Happy290,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,163.0787,243.458,3,80,38,3bedeca4-0fdb-4ae6-b045-c43454f0b324,0453474a-5334-4c90-90b5-d9b3f5c48cc6,2,38,0
account.6e30499d4ef644baa494879a46d7a306,kimche206,0,0,0,0,0,0,0,0,0.0,45.100002,0,0,byplayer,0.0,0.0,141.48515,156.576,3,81,38,3bedeca4-0fdb-4ae6-b045-c43454f0b324,0453474a-5334-4c90-90b5-d9b3f5c48cc6,2,38,0
account.cf35224b34164dc2a421dcd3f1e2fb41,Hun1105s,2,2,4,2,1,2,0,0,148.39444,203.09459,6,0,byplayer,2138.378,0.0,1999.478,1205.575,4,17,7,3bedeca4-0fdb-4ae6-b045-c43454f0b324,d50a7752-274f-46cb-a11e-8a51b5b0596a,2,7,0
account.69cf5029222d47b9a2f7ba6a178be9ba,Kymozzi,1,1,8,3,2,0,0,0,169.53488,468.39532,7,0,byplayer,2196.9006,0.0,1940.7192,1205.578,6,8,7,3bedeca4-0fdb-4ae6-b045-c43454f0b324,d50a7752-274f-46cb-a11e-8a51b5b0596a,2,7,0
account.49967ff7d705415ebf48b8340ad7be0b,stanbil,1,0,0,0,0,0,0,0,0.0,100.0,0,0,byplayer,0.0,0.0,82.61639,131.826,1,90,44,3bedeca4-0fdb-4ae6-b045-c43454f0b324,57acd9fb-0ffe-466a-ae5c-38de3d07b8b7,2,44,0
account.633e35522e334f559ba0d25f686fa377,Kudangtang,0,0,0,0,0,0,0,0,0.0,70.02141,0,0,byplayer,0.0,0.0,102.22448,131.824,1,91,44,3bedeca4-0fdb-4ae6-b045-c43454f0b324,57acd9fb-0ffe-466a-ae5c-38de3d07b8b7,2,44,0
account.251ff76b37c94f51888c91940360f714,xshuqi,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,354.06296,307.143,3,74,34,3bedeca4-0fdb-4ae6-b045-c43454f0b324,2aa89477-2e79-4949-964e-d042b24866e2,2,34,0
account.f308db13f6c44595a2f068c720e45add,Jutianyou,0,0,0,0,0,0,0,0,0.0,93.11348,0,0,byplayer,0.0,0.0,151.85464,244.992,2,75,34,3bedeca4-0fdb-4ae6-b045-c43454f0b324,2aa89477-2e79-4949-964e-d042b24866e2,2,34,0
account.07dd0947bfc14861809e0d26908180a4,nomukunnnnn,0,0,0,0,0,0,0,0,0.0,90.200005,0,0,byplayer,0.0,0.0,55.327076,108.979,1,93,47,3bedeca4-0fdb-4ae6-b045-c43454f0b324,8f3c88bf-e5e6-4607-b3c9-06cace8d5417,2,47,0
account.718c3b210299467ab2423fdfd9bae0c6,guntul,0,0,0,0,0,0,0,0,0.0,81.9946,0,0,byplayer,0.0,0.0,21.42619,116.982,2,92,47,3bedeca4-0fdb-4ae6-b045-c43454f0b324,8f3c88bf-e5e6-4607-b3c9-06cace8d5417,2,47,0
account.a6b0c48977a847318f284380c37470f9,hayato37,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,15.925702,100.019,1,94,47,3bedeca4-0fdb-4ae6-b045-c43454f0b324,b99f7eab-67e4-47d1-aa1e-4b3f49e30885,2,46,0
account.e5b2f55d88b2473eb6fda535840ab3ad,atd654,3,2,0,2,1,1,0,0,16.346958,393.1451,0,0,byplayer,0.0,0.0,56.727333,118.402,5,25,46,3bedeca4-0fdb-4ae6-b045-c43454f0b324,b99f7eab-67e4-47d1-aa1e-4b3f49e30885,2,46,0
account.e15be81499e84bcc9bdfe1e06168a043,PEIPERjoachim,1,0,1,1,1,1,0,0,108.68024,76.41674,0,0,byplayer,0.0,0.0,1612.0637,805.114,3,34,18,3bedeca4-0fdb-4ae6-b045-c43454f0b324,1ce3678d-6896-4475-b2bf-b2291dbc0332,2,18,0
account.9f9c55d8309843f48deedbad47045128,OFFTHETRACK,2,0,1,3,2,0,0,0,54.36614,422.58328,1,0,byplayer,0.0,0.0,1345.259,793.732,5,10,18,3bedeca4-0fdb-4ae6-b045-c43454f0b324,1ce3678d-6896-4475-b2bf-b2291dbc0332,2,18,0
account.650e54c41e154a29ac797bc6d263797a,PiuPiuXD,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,0.9799411,77.203,2,47,11,3bedeca4-0fdb-4ae6-b045-c43454f0b324,0547164d-5662-4f2f-989b-b38d51ffec2c,2,11,0
account.31756afe94084d7db58fe254825a6cb9,WOOGOWORLD,3,0,5,5,2,1,0,0,38.566307,472.201,2,0,byplayer,0.0,0.0,1759.6472,1147.616,4,2,11,3bedeca4-0fdb-4ae6-b045-c43454f0b324,0547164d-5662-4f2f-989b-b38d51ffec2c,2,11,0
account.5707fd1446e84aa492679cc205b2531f,minjju80,1,0,2,3,2,0,0,0,27.732655,291.28894,5,0,byplayer,0.0,0.0,622.40875,632.649,3,11,21,3bedeca4-0fdb-4ae6-b045-c43454f0b324,27cf5994-282d-4644-8c71-28c12a1e113d,2,21,0
account.d44bdd944f8544a7b514e34662787db2,BATOBROCOPA,0,1,0,0,0,0,0,0,0.0,66.299995,0,0,byplayer,0.0,0.0,650.2491,632.652,4,58,21,3bedeca4-0fdb-4ae6-b045-c43454f0b324,27cf5994-282d-4644-8c71-28c12a1e113d,2,21,0
account.15a6460f092743c4bb3e0432ecdd39d8,diao4044,0,0,1,0,0,0,0,0,0.0,0.0,5,0,byplayer,0.0,0.0,317.4622,338.358,5,70,32,3bedeca4-0fdb-4ae6-b045-c43454f0b324,7e6ecde4-abe7-4d26-a928-fae153e0964f,2,32,0
account.bba3c5f20f2f4a18b91267a4d7b1b71b,Qrn12138,1,0,0,0,0,0,0,0,0.0,100.0,0,0,byplayer,0.0,0.0,260.0497,269.035,4,71,32,3bedeca4-0fdb-4ae6-b045-c43454f0b324,7e6ecde4-abe7-4d26-a928-fae153e0964f,2,32,0
account.dd2d0ec3c81846f580185f12bfce3ac7,rodeo711,0,0,2,0,0,0,0,0,0.0,24.6,0,0,byplayer,0.0,0.0,2465.396,1149.416,8,46,10,3bedeca4-0fdb-4ae6-b045-c43454f0b324,edf986b4-2419-468d-8a3b-86135d95c517,2,10,0
account.0c37e3f7b6364a89a4286bc7e6ce4dc6,snake_Gucci,1,0,2,1,1,0,0,0,197.22565,124.6,0,0,byplayer,0.0,0.0,2347.7373,1136.454,6,30,10,3bedeca4-0fdb-4ae6-b045-c43454f0b324,edf986b4-2419-468d-8a3b-86135d95c517,2,10,0
account.e9869d18de49430a9f9cdd30ef7c0e2b,gajou1215,0,0,0,2,1,0,0,0,26.553993,204.5049,0,0,byplayer,0.0,0.0,325.1316,301.009,4,24,35,3bedeca4-0fdb-4ae6-b045-c43454f0b324,8f6b1e0d-437e-49f3-bdcd-60831d6d5c26,2,35,0
account.84a9410918a44163b38bd03dc871129b,lee_974,0,0,1,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,352.0516,297.615,3,76,35,3bedeca4-0fdb-4ae6-b045-c43454f0b324,8f6b1e0d-437e-49f3-bdcd-60831d6d5c26,2,35,0
account.2b5409790653422c983200063297f632,padakJ99,1,0,6,2,1,1,0,0,68.49959,235.55,0,0,byzone,0.0,0.0,2381.8552,1191.074,5,18,8,3bedeca4-0fdb-4ae6-b045-c43454f0b324,621c95db-4276-4c5b-9c8c-8bb70dbe09ea,2,8,0
account.e691ed1f12524f6bb31933fbc60487f0,kimsh0225,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,1482.0431,730.848,3,53,17,3bedeca4-0fdb-4ae6-b045-c43454f0b324,621c95db-4276-4c5b-9c8c-8bb70dbe09ea,2,8,0
account.a4f171eb85c24b458c1d379165c2a418,SayJM,1,0,0,1,1,0,0,0,13.833828,100.0,0,0,byplayer,0.0,0.0,47.84687,120.597,2,44,45,3bedeca4-0fdb-4ae6-b045-c43454f0b324,fe2a15bd-6f5a-4632-b4bd-9dfd3b0ab284,2,45,0
account.80b0d7b01bb744ba963e9fb2f809e202,agreement211,0,0,0,1,1,0,0,0,4.38724,100.00001,0,0,byplayer,0.0,0.0,34.554386,120.6,2,43,45,3bedeca4-0fdb-4ae6-b045-c43454f0b324,fe2a15bd-6f5a-4632-b4bd-9dfd3b0ab284,2,45,0
account.97634a8c344549cda593c16d432fdc4c,9HYUN9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,282.97827,206.517,3,84,40,3bedeca4-0fdb-4ae6-b045-c43454f0b324,0011c15d-5695-47bc-854a-95a2b34e1813,2,40,0
account.0274d5a9686c437a9a4df99a199208a8,JinHyeop,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,66.84835,206.519,2,83,40,3bedeca4-0fdb-4ae6-b045-c43454f0b324,0011c15d-5695-47bc-854a-95a2b34e1813,2,40,0
account.8385f12eed4c4bc6a04aca053d0a7a81,VIVITAN,0,0,1,0,0,0,0,0,0.0,18.449999,0,1,byplayer,0.0,0.0,302.69507,380.796,3,66,29,3bedeca4-0fdb-4ae6-b045-c43454f0b324,7583493b-dc9b-440d-8485-6747a64845f2,2,29,0
account.99625d1c5bbc42bb8763b643b2ac16eb,jong-uni,0,0,1,0,0,0,0,0,0.0,0.0,5,0,byplayer,0.0,0.0,283.21075,380.793,4,67,29,3bedeca4-0fdb-4ae6-b045-c43454f0b324,7583493b-dc9b-440d-8485-6747a64845f2,2,29,0
account.e9cd253e8c8e4deaac0017c1749395b6,Won_2y,1,0,2,2,1,1,0,0,56.205963,173.07637,2,0,byzone,0.0,0.0,2999.4963,1380.716,9,13,2,3bedeca4-0fdb-4ae6-b045-c43454f0b324,c79e9db5-9de3-41ad-a41a-6f611fa849dd,2,2,0
account.78ce07316cbe4aad920c70ba47292a61,SJ_Deft,1,0,4,4,2,1,0,0,39.95667,358.45758,2,0,byplayer,0.0,0.0,2908.8027,1380.718,4,3,2,3bedeca4-0fdb-4ae6-b045-c43454f0b324,c79e9db5-9de3-41ad-a41a-6f611fa849dd,2,2,0
account.8569aacec8f2464693cdcf568ac40f1f,Mr_1000,0,0,0,0,0,0,0,0,0.0,19.35,0,0,byplayer,0.0,0.0,250.89404,274.489,2,73,33,3bedeca4-0fdb-4ae6-b045-c43454f0b324,ac4e7e31-bbe3-4f5a-899c-7edb038b3831,2,33,0
account.ee8baf1cdde24ab8b190e890f0ad4210,kingkong_91,1,0,0,0,0,0,0,0,0.0,100.0,0,0,byplayer,0.0,0.0,261.24167,314.38,3,72,33,3bedeca4-0fdb-4ae6-b045-c43454f0b324,ac4e7e31-bbe3-4f5a-899c-7edb038b3831,2,33,0
account.4a86cacbe9384c328bc167f5f575f791,Zioabs,3,0,4,5,2,2,0,0,82.046364,300.17828,2,0,alive,902.76013,0.0,1915.3766,1388.863,5,1,1,3bedeca4-0fdb-4ae6-b045-c43454f0b324,6dfcbc17-0469-4490-8abc-2adf5688aeb4,2,1,1
account.2e9aff5ee19142a8bdf4ca9fbeeb1e4b,sakaki_v,0,2,3,1,1,0,0,0,20.946527,274.95963,1,0,alive,903.0555,0.0,1891.3984,1388.863,7,26,1,3bedeca4-0fdb-4ae6-b045-c43454f0b324,6dfcbc17-0469-4490-8abc-2adf5688aeb4,2,1,1
account.0cbc01ae91154aa0a717abaa3902098b,GiDaeZaZi,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,354.7524,253.964,2,77,36,3bedeca4-0fdb-4ae6-b045-c43454f0b324,3fdd9b3b-88cd-4d4a-961a-bd294a094efb,2,36,0
account.a9672216bbf142d984c55d51c2421550,ANstargram,0,0,0,1,1,1,0,0,13.328407,100.0,0,0,byplayer,0.0,0.0,139.08086,253.966,2,40,36,3bedeca4-0fdb-4ae6-b045-c43454f0b324,3fdd9b3b-88cd-4d4a-961a-bd294a094efb,2,36,0
account.cb8990ef5a774573aae1e8561c5111c9,Sense-antas,0,0,0,0,0,0,0,0,0.0,0.0,2,0,byplayer,0.0,0.0,502.7973,447.486,4,62,25,3bedeca4-0fdb-4ae6-b045-c43454f0b324,cdf43028-0f22-465e-b44c-8bad1fbab4c4,2,25,0
account.4510280ff961439fa2d68f5fa37f3a65,senseher,1,0,2,3,2,1,0,0,7.659371,300.0,0,0,byplayer,0.0,0.0,436.5784,400.452,2,12,25,3bedeca4-0fdb-4ae6-b045-c43454f0b324,cdf43028-0f22-465e-b44c-8bad1fbab4c4,2,25,0
account.f3c49628bbcd41e48fa70727b4461ef9,dnfl3372,1,0,0,2,2,0,0,0,42.936684,236.19,0,0,byplayer,0.0,0.0,789.187,400.948,3,23,27,3bedeca4-0fdb-4ae6-b045-c43454f0b324,14e0253c-3f2c-40d7-a7aa-16f8f1810a9f,2,27,0
account.98f484fcf07846e7b92fe00c02b95b7f,zed1wii,0,0,0,0,0,0,0,0,0.0,0.0,0,0,byplayer,0.0,0.0,111.9448,169.562,2,63,27,3bedeca4-0fdb-4ae6-b045-c43454f0b324,14e0253c-3f2c-40d7-a7aa-16f8f1810a9f,2,27,0
